Age,Annual_Income,Spending_Score,Years_as_Customer,Total_Transactions,Returned_Items,Online_Orders,In_Store_Purchases,Product_Ratings,Complaints_Received
39,75971,19,19,10,8,60,25,1.8393048442912123,4
36,33598,31,8,26,8,71,5,4.26106364597616,1
51,40564,20,4,6,0,23,9,2.000834405825119,0
31,79725,19,5,17,9,67,16,1.1657055915033672,4
21,89940,2,19,16,6,87,13,2.713649091338588,1
65,92085,40,14,39,0,18,2,4.269401818931511,3
69,47862,39,18,26,5,23,47,2.6577585647440376,4
63,40265,91,19,4,4,53,15,4.214190310407737,0
44,39705,72,6,20,1,20,4,4.308843903046801,2
46,85279,54,5,49,2,80,47,4.430828651157629,2
64,92471,27,11,41,7,71,22,3.3555993630640826,1
45,92979,79,5,11,1,94,26,3.797883080689703,4
52,85828,12,8,23,3,18,4,2.0474362433463034,4
25,76104,78,5,33,2,74,36,1.398791772065572,0
33,70934,71,11,31,6,52,37,3.1311220967203384,2
59,36050,17,13,7,7,49,17,1.042327570391977,3
53,73952,90,6,22,3,22,11,2.862951403809467,2
47,38484,84,5,5,5,36,20,1.4083744802783031,4
35,92648,10,18,37,2,27,6,1.433681199220258,3
19,89945,19,10,1,6,86,16,4.483133663541796,3
66,83678,82,16,6,7,75,41,3.562072769224142,0
30,61323,30,14,45,6,79,8,3.5809371945921913,1
21,65361,30,15,47,3,79,40,2.6179067019566418,1
43,40315,25,3,4,9,77,23,2.653017295750053,0
42,77968,88,3,30,8,70,10,2.2124307712372437,4
47,56519,74,12,30,9,20,24,2.73743413316832,4
28,39107,66,15,17,7,20,45,3.3485002456274278,1
24,85781,96,11,24,5,40,36,1.7463562308259184,2
48,33869,35,10,31,1,34,6,2.0467337876716893,0
61,57370,51,15,28,9,87,16,2.9790157447128056,2
27,92695,71,18,45,6,0,40,2.539121208102077,0
56,90422,71,14,43,8,77,18,4.277946053960214,0
30,37971,27,6,4,8,83,20,4.286748108307253,1
48,55651,10,14,39,8,91,44,2.3439681633239196,1
24,86974,97,16,19,8,81,8,2.8031811200526375,2
66,53446,43,2,24,5,66,44,4.906349992228735,4
59,68108,55,19,7,0,90,45,4.309904333144256,3
59,33823,71,5,46,5,69,7,1.8626416658942833,2
53,43454,6,11,48,4,3,45,2.1209159088829246,0
37,33932,6,11,9,6,0,44,1.3339213529665463,3
21,40220,77,19,22,7,20,26,3.7112925704693196,3
24,97965,48,18,2,0,98,22,2.267581200137296,3
18,58208,77,8,27,9,91,9,3.146380748479667,3
61,40510,2,12,16,3,81,1,4.072569127673523,3
62,74045,83,9,5,3,51,43,4.344140269518755,2
59,40537,51,3,12,0,98,47,2.3014573762943424,1
64,99134,61,6,26,3,52,6,1.9489877482976548,1
30,43782,19,1,15,6,84,1,4.394145490447442,0
39,95587,2,17,3,5,79,15,2.5250832463717514,4
38,52072,51,3,9,3,55,5,4.287992561516782,2
39,75702,26,18,28,1,89,15,1.5990526025658722,3
45,36057,70,18,39,6,72,24,4.647637641504099,1
26,60916,20,2,36,7,86,44,2.932502628511737,0
43,57268,23,4,25,8,65,9,1.6805335600072797,3
26,73978,54,1,41,8,66,8,3.1402726010498174,0
32,53259,15,10,28,3,32,31,4.4800639277170475,3
27,83583,6,5,47,2,87,31,2.5573002750363636,3
41,64293,92,5,21,4,22,1,1.712246027858265,1
59,37043,35,9,29,5,5,20,3.3062246606471897,1
25,80430,75,14,25,7,84,47,4.337868446330396,3
41,68893,8,13,30,2,46,2,1.4854151041426067,1
33,70642,57,13,39,5,57,33,1.165633230610446,2
66,60868,50,1,11,4,4,28,1.2251739743273746,3
43,56309,49,17,19,6,76,41,1.9219548788018237,1
44,53284,88,8,11,8,76,19,1.0292080050940973,0
54,99000,21,3,25,6,82,22,2.7146910776051514,0
21,92107,36,17,1,5,8,36,3.7909978156836677,0
67,95049,71,12,32,8,2,7,3.841832757085128,4
41,59265,69,18,21,9,60,43,3.546846092964426,0
36,53880,58,14,45,3,94,35,2.1848005383800273,0
53,30255,63,11,13,0,63,13,3.9437508228336706,2
56,31502,93,16,34,7,45,22,3.3059502704997596,2
27,95424,16,4,17,5,55,26,4.444716787069462,4
42,71366,6,18,47,5,38,14,2.912022062077113,2
35,57425,78,7,19,4,12,34,1.7205892396622522,1
36,82328,52,11,10,9,40,21,3.538611332136695,0
53,97396,2,16,42,2,10,46,1.6031369174162298,1
27,35806,89,16,9,5,40,35,4.852579378432877,4
50,47106,95,3,11,0,74,14,3.8131407590694555,1
67,86731,77,9,38,6,46,31,4.02528754968979,1
22,62599,18,8,31,5,48,40,3.717073769869632,1
64,39004,81,7,2,4,64,17,1.3902382796942692,2
66,81364,92,17,24,2,34,44,2.8611992778202997,0
52,55792,76,11,42,7,34,30,3.605660971649542,1
61,94912,35,4,47,3,66,40,1.9174234923398377,3
51,84645,86,4,5,8,3,35,3.7180084276378285,0
50,37232,39,5,30,8,23,24,4.2795419009547135,0
38,84766,1,8,39,4,93,44,2.0997199176731804,3
34,78542,37,10,35,6,95,9,1.7984132010630312,4
39,35913,21,17,48,5,83,39,4.532639911739556,4
65,40567,1,6,17,5,35,13,1.0207779710582687,0
54,68379,4,9,31,3,76,47,2.0229881936397147,2
32,30319,96,10,2,9,55,25,2.6269215925836646,4
52,34791,58,8,16,7,3,18,3.6890388751475918,4
45,30329,1,15,21,9,91,29,4.988253977838688,1
24,91032,13,18,30,2,39,38,2.483273579610703,1
49,74078,46,5,1,4,42,11,4.795234904158077,4
28,51300,47,18,14,0,57,30,2.4670971286329033,2
27,80945,81,1,16,0,61,44,3.782117026736084,1
26,85609,76,2,9,8,6,46,1.6614680692978427,2
31,90562,7,10,49,3,8,46,2.8416314343390194,0
30,91901,51,6,8,8,21,17,4.485094074557041,2
42,35703,3,19,9,6,3,1,2.279977520295237,1
19,93115,50,11,34,9,35,13,1.4208103947229316,3
52,57676,26,18,45,7,96,19,3.0908533434501195,2
24,91710,31,16,33,8,69,38,2.758138745136043,4
38,90077,62,8,22,0,66,19,1.9181585204780656,2
35,75440,26,4,30,6,34,33,4.62246090458866,2
20,66923,67,11,7,7,32,33,3.4067469527210124,2
59,59802,55,10,18,1,6,36,2.388694487333091,4
56,92904,28,16,21,9,98,2,4.984524956215762,2
58,90162,44,12,5,8,54,34,1.5502648131027739,3
66,95169,81,3,7,0,46,32,4.391806050334778,4
28,98147,38,11,12,2,61,18,1.9224997431353001,3
56,52075,30,16,17,8,66,30,1.9580274316118471,3
41,39304,66,3,24,0,63,43,2.9926487929621883,3
63,89622,8,10,37,3,42,21,3.647767879270076,4
36,84215,14,16,44,9,17,26,3.7618523900479572,1
21,42521,99,7,19,5,2,37,1.0885105444107963,4
43,54028,62,15,45,5,58,27,2.1474318127900287,2
55,69328,75,15,16,3,61,20,3.6424163010942694,3
59,57301,63,10,25,9,38,19,4.558939174751169,2
49,68015,79,3,27,9,90,37,3.6795635536252105,3
56,66845,66,6,42,9,63,12,2.0635252590142765,3
62,74159,96,18,44,9,72,28,3.0310909959508705,2
63,73714,40,5,7,0,80,20,3.5903056749816127,0
53,55230,13,16,46,4,59,41,1.5413574035880986,3
57,79262,17,13,42,4,41,32,3.179627613069238,0
54,71722,15,3,8,2,4,31,2.8866649122106454,4
50,76359,33,15,15,2,45,47,2.3465921389653883,3
53,92796,16,6,16,3,3,45,3.494150673035143,3
20,70159,13,4,8,2,13,27,3.5448651721218503,4
26,35239,86,15,36,2,92,49,4.885879624161245,2
25,80886,23,18,32,2,10,13,2.713220789651584,2
50,57195,36,9,17,6,59,41,3.1250686219347785,0
23,64674,43,4,36,8,21,21,1.6300103238826358,4
58,48105,50,16,22,0,4,36,3.1934493555031653,3
56,59739,74,18,32,7,52,33,1.1443437966994998,0
21,61969,81,5,11,9,11,16,1.5995102978274645,2
30,44497,94,13,45,0,20,32,1.684987213980322,3
66,31816,13,6,6,8,78,32,3.5305564700176104,2
19,89254,30,19,22,7,23,37,3.2691785629361734,0
22,99385,57,12,14,5,12,25,4.192147827777767,2
61,63826,30,15,28,5,95,38,2.857597727487187,2
44,93365,71,9,39,9,25,6,2.899424947466445,4
49,80100,10,7,12,6,39,24,1.6462241284982055,0
38,34359,99,14,27,7,25,47,3.9708057189192782,3
25,42809,66,19,1,6,99,29,1.0146117026077417,2
55,94450,94,16,10,0,44,40,2.6995634925853986,2
25,68428,83,4,33,9,29,32,1.753300364545344,1
67,32093,39,12,16,3,63,49,4.084039698167935,0
20,74498,37,18,39,3,72,38,3.6935654427485,0
61,70985,3,8,6,8,87,27,3.827074839348342,3
20,62009,89,17,25,8,37,17,1.5943115427858818,4
39,47718,34,3,20,2,17,9,3.675256294641243,3
23,46705,86,4,36,8,8,1,3.763574839281574,0
19,92598,38,10,23,4,85,42,1.010548338813544,2
40,42239,14,16,16,5,55,49,2.2704034364459735,4
61,76622,64,2,1,6,37,42,1.349152724969727,4
19,76665,39,12,30,2,20,13,3.725576929645961,0
55,62274,54,16,27,3,70,12,1.8484346792297397,0
34,41419,2,10,2,4,11,0,2.058637260917287,3
52,45003,96,5,48,0,35,31,1.3133163018806022,1
51,60866,43,12,21,7,10,24,2.935226661087993,0
40,51988,53,3,9,6,66,9,1.132131237969527,0
47,85894,3,12,47,1,26,14,4.3823688515000425,3
69,35674,41,1,24,6,62,28,1.1054641600651198,0
25,96446,8,2,48,8,70,16,1.2465587767271367,3
39,59072,90,11,41,4,65,41,3.5616265328699486,0
61,63717,96,12,39,5,73,39,4.667734092101748,2
53,56651,75,7,42,4,66,22,4.5684845385767865,0
22,74291,63,1,7,0,80,6,1.3345220440554493,1
30,93350,65,13,30,5,64,49,2.153786886556225,4
46,34646,79,13,45,6,33,35,3.0841474274491145,3
48,69713,4,2,2,4,76,5,1.106494954785866,1
64,97936,68,10,12,2,77,1,3.11457046219393,3
33,74331,92,1,13,5,80,44,2.7910625633758275,1
59,52185,10,7,3,6,33,31,3.3536439822380837,3
47,82107,75,13,43,9,63,43,4.681259534174412,3
33,96554,50,2,40,9,16,4,2.0984772228458524,4
29,47563,23,7,43,8,50,18,3.556386174074355,0
34,45701,61,17,18,6,55,1,2.719329343892381,3
33,99072,47,5,39,2,88,42,2.740514897286308,3
29,78217,3,11,44,0,93,22,3.5890856090373915,4
25,74610,17,11,6,6,47,39,4.805345580720939,3
37,80131,22,11,42,7,99,3,4.452126022663352,3
20,59410,91,17,27,0,61,3,3.558089781916673,2
33,88715,16,19,15,4,55,10,2.846152355783612,2
47,68665,80,8,15,7,10,45,2.6959684036473086,2
62,45957,3,14,19,9,84,40,4.14853164384216,4
40,78127,52,10,38,6,19,19,1.872882734973646,3
45,93589,33,7,47,1,92,13,3.3506661766498365,4
68,76008,42,2,20,3,67,34,3.0198150729458844,4
57,91920,2,17,20,5,33,44,3.5974142428020293,1
22,62875,39,1,18,6,41,13,1.7496841113992065,0
37,31626,46,13,34,6,40,48,3.783028895218121,1
57,93822,48,19,39,2,61,2,3.507999176815539,0
61,63642,27,14,37,7,16,14,1.7205844858785064,1
18,68311,15,18,35,6,11,20,2.798486757164116,3
47,62356,7,14,38,3,67,1,3.7144774193733694,4
38,33809,57,15,38,9,40,20,4.606417077769585,1
37,73371,42,14,1,3,13,9,1.4883985128451616,1
23,64875,9,5,12,3,3,26,1.034957672994424,3
39,39465,6,16,5,4,97,46,1.660616632300671,4
35,96095,57,5,27,1,81,18,4.957094938075267,0
25,95250,76,13,39,8,76,11,4.073481030447258,1
56,45250,30,16,20,5,73,48,3.4574760753774108,0
49,76023,55,15,40,7,13,15,1.5320522685975035,2
50,76624,84,5,19,0,8,7,2.6641833970459037,1
33,46427,84,6,38,5,42,36,3.860955472586874,4
29,63276,54,13,15,5,19,24,4.583536648945513,2
55,33439,27,16,6,7,0,23,2.5272930190369665,2
69,47300,84,10,9,0,92,46,4.998759509544159,1
51,90289,59,2,36,4,80,39,1.5589456493155618,1
31,47182,7,13,48,2,71,17,2.5477436840715795,2
53,80912,40,17,23,5,16,20,4.501589835465215,1
50,56909,94,1,10,8,84,7,3.5996624377933104,4
40,49659,72,4,1,9,88,18,4.243677972029451,4
67,61403,2,18,11,2,19,48,4.631196555091535,2
62,63586,14,6,49,8,58,29,3.0292655820267567,1
19,40360,10,12,20,8,88,26,1.938988603548173,2
58,51424,50,13,28,0,84,35,3.774827620249775,4
38,78791,18,2,22,1,12,35,3.253918738837429,1
19,33065,18,17,20,3,76,25,4.090596819026851,4
44,98795,16,10,47,6,46,19,3.046855018251065,1
26,42300,52,19,38,1,49,40,4.24444547284502,3
18,63370,69,5,16,6,93,13,4.6080699038503905,4
28,99831,52,12,2,4,76,32,3.9983321066095896,0
20,57209,31,18,25,9,39,8,3.9746206155704167,1
69,50927,84,9,27,6,6,22,3.3487573649639506,3
40,64579,23,11,3,8,54,44,2.8865680484641505,3
43,39032,96,4,23,8,50,29,4.890350627239555,3
21,70731,42,10,32,2,75,49,3.5804501284691566,4
35,83767,81,1,17,2,1,41,4.361426008901448,0
23,79954,62,2,40,6,13,27,3.021636114174306,3
52,55102,77,9,20,4,16,30,3.2194314317768833,2
39,64433,50,18,30,4,76,25,3.6515560944486354,1
60,45932,77,16,28,4,0,35,3.914209474601355,1
32,55714,81,14,47,8,0,46,2.7934229661465237,0
39,87803,15,4,45,3,25,35,2.425259713333463,0
54,69743,90,2,23,5,45,10,1.9576796898533932,4
69,32552,44,12,19,5,12,11,2.694581691420879,2
59,86627,92,5,25,6,33,44,1.8449516422291055,1
29,75987,42,4,24,1,61,1,2.6670465831140713,3
64,75380,45,15,1,5,72,39,4.498637891302048,3
66,59250,94,3,28,8,50,3,4.908280726355255,1
59,98344,35,17,29,2,82,31,3.3084078825661845,2
55,94686,22,8,44,1,86,40,1.5840215211152215,2
35,75028,74,12,35,7,40,33,2.7102223242566237,3
62,45295,75,8,17,0,54,4,3.408306042550267,1
52,85248,38,5,11,7,27,4,2.483087019752157,3
47,40523,97,6,37,4,93,3,1.82062469490995,4
41,75530,70,5,7,8,60,40,1.9072970825886335,1
59,43769,64,8,26,8,6,11,2.895715556058115,2
47,93042,7,18,23,3,77,34,1.8657147834930892,3
31,74645,44,4,18,0,1,36,1.9980907673673491,0
23,92142,76,4,29,4,75,33,4.492336732008745,0
20,55557,7,5,39,6,1,44,4.116241274266198,4
33,67085,66,15,34,8,27,27,1.2212519317556767,0
24,80708,60,6,38,9,53,6,2.2807069202314523,4
69,81357,1,16,8,8,91,39,3.1277326084357893,4
31,43470,62,14,21,8,75,10,1.2424345580878216,2
26,36805,87,14,21,5,93,43,3.7326850517051415,2
32,92028,89,16,49,1,57,31,2.5377805921730556,1
38,80772,18,4,36,4,46,49,2.5887139232419956,3
52,82104,7,11,17,2,60,49,2.0613094664266165,0
19,36630,54,19,16,5,39,31,2.335715975205122,3
44,45701,67,19,15,4,85,30,4.446759588725307,3
19,44859,93,8,15,9,17,47,4.1544119015659895,4
52,51183,10,10,40,0,13,19,4.743087584806794,0
35,70438,61,5,17,9,24,5,3.795989524941009,2
31,72244,59,16,1,9,9,49,3.311487050696946,3
37,45021,59,3,13,1,99,48,2.0370251464502216,4
35,99863,69,10,38,4,47,17,3.6674212819298937,2
27,85565,63,13,10,5,47,20,4.624632353510807,4
42,78043,98,7,33,0,60,2,1.276662390257735,3
19,94361,8,12,26,6,52,40,2.772280925551681,3
42,31245,78,14,12,2,8,27,1.5974428518224109,3
50,71011,55,10,19,0,10,27,4.242465924001223,0
53,40355,6,9,15,6,26,31,3.456392970661178,0
48,78692,1,12,5,6,58,38,4.518597268076077,3
31,79004,56,3,2,9,57,23,1.2524004900666306,0
18,59714,97,13,14,2,12,6,4.6229227164563955,4
63,47198,75,6,29,5,64,18,1.2687864740791217,4
33,96951,88,6,41,3,10,0,2.1504232033778226,1
63,31652,10,19,1,3,56,32,1.624662988520015,2
69,73625,23,7,13,8,66,32,1.5815426563505275,4
20,48740,16,4,49,6,65,10,1.6866795919160187,2
52,33810,16,5,32,5,23,22,2.920871487082176,1
58,46569,56,1,34,8,83,49,4.1374491511938345,1
23,56783,95,18,14,2,48,44,4.593109100188785,2
42,39471,6,17,38,3,39,27,3.267509433792325,3
30,36163,30,9,38,8,78,46,1.6310062290964873,2
51,93087,63,9,41,3,69,16,1.3167626901367404,4
25,92071,1,10,15,6,83,9,2.976518478313064,2
38,46065,51,17,39,8,85,7,4.061520939268059,4
51,78348,89,13,6,3,1,8,3.4806442094158254,4
21,49154,46,4,29,8,53,18,3.331126334872006,4
42,50229,21,18,37,6,14,49,1.192620857001344,3
32,82587,99,18,19,3,47,7,2.646181553723284,3
21,79713,38,9,1,2,97,4,3.2015354765495707,1
62,56997,69,3,21,5,53,13,3.3931662347284646,0
29,51101,63,7,39,2,45,44,1.0192322487482435,3
49,70391,50,15,18,6,56,32,1.7982199058826485,3
49,89405,12,9,27,0,54,42,4.799144043755043,1
45,64948,69,9,28,6,59,43,3.034575353115227,1
30,83031,73,4,8,2,94,37,3.814568807804553,1
48,67921,44,18,31,8,29,11,2.2327469287853896,2
31,58460,52,17,12,5,27,2,3.341487972074124,4
37,51071,9,6,42,6,51,39,2.425869106355401,3
35,96118,99,7,6,8,96,28,2.1878355151478344,4
46,78282,65,10,26,5,40,21,2.6455919222949387,0
23,88445,10,10,16,9,20,33,2.839311716638689,1
49,84816,46,6,30,1,86,5,2.324591548689987,0
46,33060,58,6,19,5,41,34,2.0319584418776326,1
60,43731,37,19,18,5,12,38,3.4952815071404633,1
19,50719,52,8,24,1,44,15,2.5229299063380646,0
40,77042,99,9,45,6,89,30,1.8073041223219635,4
36,79116,81,1,20,8,53,48,4.033470832234139,0
48,56325,13,16,7,9,18,43,3.8949663239827466,2
68,52597,6,6,7,3,26,14,4.547263312741168,3
22,97439,58,8,16,4,39,45,3.220076076475816,3
36,44551,48,15,42,5,6,0,2.117748029647041,4
51,54278,32,12,47,0,24,43,4.454830716213122,4
27,45141,11,10,14,7,48,19,2.1212044823307967,4
42,97913,81,16,12,8,35,22,3.6224024128610233,0
19,63615,5,15,29,0,70,19,1.761572144090898,0
28,92751,6,11,15,3,83,31,3.5166988611408496,0
67,57452,74,7,8,5,23,45,4.363428757429421,1
48,52725,97,8,39,9,60,47,3.15977640133966,0
32,80391,94,11,9,0,91,24,2.8835500452472558,3
26,41698,21,9,46,2,68,46,4.9738916978195,3
40,32365,42,7,28,6,51,7,1.0898083649052017,1
36,73372,81,15,27,7,35,32,2.326926322498897,0
26,74134,27,15,7,7,94,44,4.674393431182031,0
52,67823,3,16,44,4,50,29,3.5705707407445315,2
38,31949,60,3,14,0,32,2,3.1683891016395878,2
26,79396,93,16,11,0,52,23,3.550766834605542,3
45,61912,66,15,32,7,87,11,2.287764601066842,4
63,86947,93,1,28,4,73,30,1.2846725516960649,3
68,74387,49,14,6,8,37,6,2.1005913406732515,1
24,93965,34,11,35,0,43,39,2.345984398611387,0
33,46508,37,3,6,1,4,16,2.9194605206458193,2
33,75592,42,9,24,3,30,49,2.5755860572418654,3
50,31919,65,6,9,9,8,9,3.0840088956116682,1
21,72595,60,16,2,6,31,14,1.7843255329353598,4
21,39617,90,11,38,3,40,20,1.7361938480703256,3
56,63298,1,18,14,7,4,20,2.4068499105755166,0
57,36929,59,17,31,6,50,28,2.8948605663098883,0
34,44456,4,17,30,4,53,41,2.3669143703946434,2
54,67924,14,3,27,6,90,40,3.3062489295444855,1
56,54240,18,19,36,7,27,0,2.24002445435858,4
69,39228,34,15,46,2,42,20,1.7086759777541798,4
46,51686,1,10,31,2,11,4,4.451312440034043,1
69,41920,53,8,42,1,68,14,1.8024083943042544,2
53,37432,22,17,6,3,71,45,4.866565559234354,0
55,93575,80,4,43,3,16,25,4.949616297004484,4
56,63910,61,8,45,3,7,10,3.7872151820796454,1
67,60226,22,2,18,1,97,48,3.008003976551349,2
54,89099,50,8,14,6,86,20,4.181675325082514,0
69,48013,16,7,20,9,17,45,4.492810862912623,1
52,51446,28,9,11,2,9,5,3.838367188800643,2
24,92509,92,18,37,9,38,3,1.4081790217466068,3
44,30557,86,17,40,0,40,44,1.0119514776987018,1
45,60666,70,1,4,1,43,20,1.7676052896422063,4
39,67389,89,12,44,4,68,16,1.754127582420863,1
31,77700,42,4,6,8,42,30,1.7300699865598115,0
24,54578,66,17,23,3,80,43,3.0390892749189202,1
54,39596,71,7,8,5,46,22,3.08033785458265,0
39,87500,81,3,30,2,74,31,3.8920881868346884,2
22,40129,35,1,36,8,47,43,1.805871251880844,3
19,93394,20,19,42,1,18,35,1.370639832980019,0
44,96046,2,2,11,7,20,33,3.664365270836211,2
38,41596,7,6,47,2,2,5,2.935988091743586,2
55,95355,96,11,5,7,55,37,3.6652826001746814,3
32,42974,49,4,3,2,42,21,2.5229609789859317,4
38,96673,83,1,15,3,0,32,4.003182137794484,4
27,51818,76,11,2,7,87,10,3.730403110409478,1
40,73246,9,16,2,9,35,22,3.6013674212528612,4
56,85598,27,6,8,3,5,43,1.110277133285138,1
22,32654,78,11,46,8,73,35,4.43249663481849,0
18,63758,2,8,30,8,45,27,2.5064280937948604,0
30,54204,85,1,41,5,97,47,1.5424621690767557,1
38,64928,68,14,5,0,87,18,4.022354088554297,3
43,83609,60,2,30,8,22,42,2.9458996858072806,3
67,60552,85,6,44,8,19,42,1.1280215267489524,4
62,40336,86,9,10,6,52,12,4.127485878996161,0
38,77037,49,14,33,8,37,12,2.740149852208596,0
35,46206,2,8,24,7,34,7,4.019703744991453,3
54,64831,17,3,19,8,33,42,4.022364077691247,2
62,73563,83,10,30,8,49,47,1.39974484171907,3
49,48361,88,18,25,6,46,12,3.452903292671214,3
53,71335,20,9,11,5,35,34,2.440548257728082,2
34,55816,76,9,49,1,15,26,3.185607576022653,4
52,45619,89,19,35,6,86,10,1.354187916287374,1
66,56819,87,13,1,0,48,20,3.3527342366268753,4
28,41741,98,1,17,5,64,7,4.110160091895112,2
38,38798,32,17,31,5,62,41,4.94725521618064,2
69,55143,51,4,6,6,51,25,2.281118199342795,4
43,79695,88,4,13,1,72,29,1.6204990034367248,1
21,62747,42,16,26,3,75,21,2.463604811300854,4
51,51182,63,16,36,1,59,49,1.0772099378954638,0
69,39415,89,15,5,3,16,48,2.6350932885269818,0
65,41085,61,6,47,2,66,38,4.658357939688162,0
35,45008,62,5,14,1,37,49,1.7774043764979748,1
57,48452,3,10,15,1,28,9,2.910878593691713,1
52,94075,89,7,12,2,30,25,3.290468214311465,2
58,38120,92,7,46,9,98,26,1.7196284795409422,3
46,94385,76,10,42,3,58,21,2.3204220948026273,1
69,48170,26,10,8,6,53,12,4.645430229967992,3
46,46259,48,15,31,3,52,38,2.1829149533816925,0
55,52099,8,6,26,6,25,6,3.541452075931831,0
59,39649,5,2,29,3,12,42,1.547807674866593,3
38,89258,11,8,4,2,56,41,3.6794671173704154,4
59,71037,42,15,28,7,18,11,2.11657763984984,2
30,41805,99,18,25,2,95,12,1.9250511269297448,2
66,73147,91,5,40,7,26,11,1.496660726872789,4
58,76053,41,4,32,1,12,11,1.187297540204686,3
34,40985,19,10,36,2,51,37,4.8714388457182505,3
26,42391,48,19,11,3,97,2,2.655618864409033,1
58,34861,53,14,37,2,63,7,4.1104620091711075,0
18,93582,55,13,10,5,57,48,4.6803571994089275,0
19,81928,61,10,38,8,18,30,1.8160817451111866,3
65,64364,32,6,36,9,82,12,4.479394384444593,1
46,72923,46,13,27,7,2,7,3.832098191513262,1
50,37919,92,11,17,3,66,36,3.3119082239027975,2
27,85896,36,15,7,1,25,23,4.236311233420315,2
67,77396,18,2,9,9,5,27,1.4426583180567358,3
57,64840,74,15,35,0,12,3,2.0544013450537184,2
38,72255,96,19,9,3,26,15,1.5242034947081957,1
45,38176,18,17,36,4,87,17,4.583882280776207,4
28,63529,12,18,30,1,9,3,1.3951906390392241,0
51,86406,72,6,31,2,15,42,4.919801686086015,3
25,42941,97,15,19,3,22,39,1.4395648587927776,2
39,31669,46,17,41,2,46,32,3.647278714600693,2
25,74859,55,9,23,7,11,44,3.641976194540441,1
66,85786,38,12,20,1,27,26,4.724984710550828,2
32,81083,78,5,6,8,76,35,2.2925300387981378,0
34,70076,2,14,43,5,17,3,2.328047639771691,3
40,50323,9,8,24,0,57,35,4.3851732253270415,2
41,36021,5,17,47,7,1,12,4.9143022109511865,4
62,69807,98,9,22,9,45,47,1.1205551149238135,4
36,80355,19,3,6,5,16,13,3.541267683055884,3
22,74732,71,7,24,3,86,41,1.9745586015447159,4
49,38711,39,12,42,5,63,36,3.9118491523804173,4
61,93079,42,3,22,1,86,46,4.090876036819856,2
18,37904,17,9,18,0,64,5,4.0501022277632694,4
40,94033,63,14,16,5,53,13,2.7420447052887176,2
54,85096,90,18,36,7,42,42,1.631205545633362,0
25,33093,46,11,13,4,77,2,3.3390585238042325,1
30,54918,91,4,37,7,75,24,4.156152292286845,2
25,92636,92,8,24,2,54,33,4.64877999646538,1
40,88806,20,18,19,5,13,5,2.810577295117118,2
60,39394,70,13,20,0,43,39,1.982701588509673,2
18,43280,8,4,27,2,37,0,1.4752898924847981,3
62,66303,96,10,17,3,57,45,4.190404431077674,2
68,57453,19,8,16,4,48,47,3.141189468535043,4
41,90695,32,12,1,2,15,48,3.69673636992086,4
52,98449,19,19,21,7,97,7,1.6369616025915992,2
41,55765,24,12,27,4,81,16,1.026315268822041,0
34,32340,24,2,1,6,73,12,4.870326427529646,4
22,68057,56,8,30,4,82,18,4.243552767908342,1
37,30597,81,13,20,7,29,40,2.600105637956699,0
38,87988,18,1,24,0,67,34,2.828591139785196,1
57,45025,12,3,46,2,70,49,4.71626143997583,2
